exchange	llm_processed	parse_datetime	publish_datetime	link	category	title	body
Gate.io	No	2024-11-27 16:58:16 UTC	2024-11-27 10:01:19 UTC	https://www.gate.io/announcements/article/41091	Announcements	Gate.io Announcement on Launching the Pre-Market PreToken Trading to Holdcoin(HOLD)	Gate.io will launch Pre-Market Trading to Holdcoin(HOLD), the detailed schedule is as below:///Pre-Mint starts time: 10:00 AM UTC, November 2th, 2024///Pre-Market PreToken Trading starts time: 14:00 PM UTC, November 2th, 2024///Pre-Market PreMint page: https://www.gate.io/premint///Join Now///Pre-Market PreToken Trading Page: https://www.gate.io/trade/HOLD_USDT///Join Now///About Holdcoin(HOLD):///We are creating a web3 game while adhering to the investing philosophy of Hold, providing a great user experience, and building a bridge and portal between Web2 and Web3 so that more Web2 players may easily convert to Web3.///Website | Whitepaper///HOLD Token Max Supply: 10,000,000,000///**Gate.io Pre-Market PreMint Introduction as follows:///What is Gate.io Pre-market PreMint?**///Pre-market PreMint allows investors to lock USDT to mint PreTokens and place orders in the trading market to earn profits in advance.///**PreMint Feature Highlights**///-Take Profits Early: The seller can sell PreToken at their favorable prices in the trading market without waiting and gain profits earlier.///-Trade Flexibly: The buyer can buy or sell PreToken at their favorable prices or wait for settlement, allowing for more adaptable trading strategies.///**PreMint Feature Rules**///1.The PreMint entry typically becomes available after the pre-market project begins trading. Users can lock USDT through the PreMint entry to mint PreTokens. Once minted, the corresponding PreToken balance will be added to the users account.///2.The PreToken trading market will open after a specific period once the pre-market project begins trading. Users can trade their minted PreTokens in the PreToken trading market, following the same rules as other trading pairs.///3.The PreMint entry and the PreToken trading market close before the pre-market project trading ends. After the market closes, a snapshot of each UIDs PreToken balance is taken and then cleared.///4.Users can mint PreTokens during the pre-market trading period and trade them in the trading market.///5.Users who pre-minted PreTokens need to deposit the corresponding project tokens before the settlement time and ensure there are enough project tokens in their accounts. The system will deduct the project tokens from the account and return the locked USDT to the users account.///6.After settlement, the system will automatically settle PreToken holders based on the snapshot taken before market closure. Users will then receive the real tokens and any penalty collateral from non-settling minting users.///Learn more///Gate.io Pre-Market Trading: https://www.gate.io/pre-market///PreMint Guide and FAQ: https://www.gate.io/help/guide/faq/38245///**
Gate.io	No	2024-11-27 16:58:16 UTC	2024-11-27 09:50:03 UTC	https://www.gate.io/announcements/article/41090	Announcements	Gate.io Simple Earn Funds Hit $1.6 Billion, Offering 30% APY on USDE	As the crypto market heats up this November, with BTC reaching new all-time highs, Gate.io Simple Earn has seen its total funds surpass $1.68 billion, marking a significant increase of $522 million USDT for November.///(Simple Earn Funds Growth Chart)///Gate.io Simple Earn is seeing significant growth in total funds, in line with the rising market trend. An increasing number of users are not only focusing on crypto investments but are also incorporating financial management into their asset allocation, boosting the proportion of such investments in their total assets. As the first major platform to commit to a 100% reserve, Gate.io currently maintains a 20.22% reserve surplus in Gate Wallet compared to customers' net balances.///Now, Gate.io Simple Earn introduces a new USDE flexible product with an annual yield of up to 30%. It supports instant deposits and withdrawals, enabling your idle USDE assets to thrive! Meanwhile, by subscribing to Simple Earn with cryptocurrencies like USDT, BTC, and ETH, you can enjoy Gate.io's industry-first extra rewards.///Gate.io Simple Earn products help match users with idle assets and borrowing needs. Users can earn interest by lending their idle assets to others, and the other party provides a 100% security deposit. Safe and convenient, it allows users to deposit and redeem holdings at any time. Learn more ///Subscribe Now///> Users in the UK and other Restricted Locations cannot access this service (please see the User Agreement for further details on Restricted Locations).///Risk Warning: Please be sure to note that the virtual currency market is volatile and losses may occur in different situations, so you are strongly recommended to understand all the related information and be vigilant in your investment actions.
Gate.io	No	2024-11-27 16:58:16 UTC	2024-11-27 09:13:23 UTC	https://www.gate.io/announcements/article/41089	Announcements	Gate.io Structured Product Launched: Earn up to 13% APR	As of today, Gate.io listed our daily **Structured Product** for Daily BTC and USDT SharkFin and Daily ETH SharkFin. They are principal protected and offer users a maximum return of 13%. The subscription starts at **10:00 on November 2, 2024 (UTC)**. We welcome you all to participate!///Join Now!///###How do Sharkfin products bring you a return?///During the observation period, if the price of the target asset stays within the per-specified price range, investors can earn a higher annualized return. At settlement, the closer the target asset prices are to the upper limit of the price range, the higher the annual return.///During the observation period, if the price of the target asset has gone beyond the price range, users can obtain a guaranteed return. If, at 4:00 UTC on the settlement day, the price is above or below the per-specified price range, the product will be settled at the minimum annualized rate of return. If the price always stays within the price range, the rate of return will be determined according to where the BTC/USDT/USDT perpetual contract price falls on Gate.io at 4:00 UTC on the settlement day.///###How does the Double No-Touch products bring you a return?///1) During the observation period, if the price of the target asset stays within the price range (that is, hit the range), the user can obtain a high APR - 15 % (Guaranteed APR < APR within the price range).///2) During the observation period, if the price of the target asset moves the upper/lower limit of the price range (that is, knock out the range), the user will obtain a guaranteed return.///Gate.io **Double No-Touch** is a risk-free product that allows users to get the great joy of gaming while earning guaranteed returns. What's more, if they guess the right price range, they get a chance to obtain a high APR of 15%. ///###How do DailySmile products bring you a return?///1) During the observation period, if the price of the target asset stays within the price range (that is, hit the range), the user can obtain a high APR - 6.5% (Guaranteed APR < APR within the price range).///2) During the observation period, if the price of the target asset moves the upper/lower limit of the price range (that is, knock out the range), the user will obtain a guaranteed return.///**Click to learn more about DailySmile**///###How does the Bullish Shark Fin product generate a return on investment?///1) During the observation period, if the prices of the target asset always stay within the per-specified price range, users can earn a higher annualized income (the guaranteed yield rate < the final yield rate < the maximum yield rate); At settlement, the closer the prices of the target asset are to the upper limit of the price range, the higher the annual return.///2) During the observation period, if the prices of the target asset rose above the upper limit of the price range but didnt fall out of the lower limit of the price range, the user will obtain a medium yield(3%).///3) During the observation period, if the prices of the target asset fell lower than the lower limit of the price range but didnt go beyond the upper limit of the price range, the user will obtain the guaranteed yield rate(0.5%).///###How does the Bearish Shark Fin product generate a return on investment?///1) During the observation period, if the prices of the target asset always stay within the per-specified price range, users can earn a higher annualized income (the guaranteed yield rate < the final yield rate < the maximum yield rate); At settlement, the closer the prices of the target asset are to the upper limit of the price range, the higher the annual return.///2) During the observation period, if the prices of the target asset rose above the upper limit of the price range but didnt fall out of the lower limit of the price range, the user will obtain a medium yield(3%).///3) During the observation period, if the prices of the target asset fell lower than the lower limit of the price range but didnt go beyond the upper limit of the price range, the user will obtain the guaranteed yield rate(0.5%).///Users can go to the Gate.io official website to experience a variety of new high-yield financial products. We will release new arrivals every day.///**View more on Structured Financial Products**
Gate.io	No	2024-11-27 16:58:16 UTC	2024-11-27 08:57:54 UTC	https://www.gate.io/announcements/article/41088	Announcements	Gate.io Startup:Plena Finance (PLENA) Initial Sale Result and Listing Schedule	**1 Plena Finance (PLENA) Token Subscription and Distribution Result**///The Gate.io Startup Plena Finance (PLENA) result is as follows:///PLENA Startup   Amount: 1,64,06 PLENA///Total value of orders (in GT): 20,923,110 GT///Total value of qualified orders (in GT): 20,59,260 GT///Tokens Per Share: 588.2353333 PLENA///Number of orders:61,384///Number of Qualified orders: 49,908///Percentage of qualified orders: 81.3 %///Percentage of succeeded purchases: 99.22 %///Number of participants: 61,384///Number of qualified participants: 49,908///F (distribution ratio) = 0.001456015865886///Per the previous announcement, all qualified orders will have equal chance to obtain the token. To guarantee transparency and fairness, all original records are stored for possible third-party auditing.///**2 PLENA Listing**///We will commence PLENA trading at Nov 2th, PM 12:00 UTC. The withdrawal service will be available afterwards.///(1)Deposit PLENA at: https://www.gate.io/myaccount/deposit/PLENA///(2)Trade PLENA at: https://www.gate.io/trade/PLENA_USDT///**
Gate.io	No	2024-11-27 16:58:16 UTC	2024-11-27 08:50:59 UTC	https://www.gate.io/announcements/article/41087	Announcements	Gate.io Answer and Earn: Take the Quiz on Hasbulla's Cat (BARSIK)  to Share 25,000 BARSIK Prizes	Take the quiz to win points and join the lucky draw; complete additional tasks, and you will win more points to draw out prizes! Answer to earn prizes now:///Answer Now///**Event Period:** 8:00 AM, Nov 2 - 8:00, Dec 01 (UTC)///**Answer Now: **https://www.gate.io/activities/answer-earn?period_num=240///**Rules**///Participants can earn points by taking the quizzes or completing additional tasks. Points can be exchanged for chances to draw prizes.///** How to participate:**///Step 1: Visit the event page. Click Answer Now to take the quiz and earn points.///Step 2: Complete additional tasks to earn more points.///Step 3: Redeem points for chances to draw out fancy rewards.///**Surprise Ad**///While watching ads, users may encounter the Surprise Ad! Users need to click the poster to win hidden rewards.///**Share to win lucky rewards**///Invite friends to participate and have a chance to share an extra $200 lucky reward! Users click the Share button to share the event with friends. When the invited friends successfully log in to the event page and join successfully, the invitation is considered valid.///*Each invited user can contribute to a maximum of one share link.///**Complete Additional Tasks to Win More Rewards**///**Task 1: Trading Bonus**///Get 5 points by accumulating every $200 spot trading volume in BARSIKGO during the event. 100 points at most can be earned.///**Task 2: New User Bonus**///New users, who click the Register button from the page, registering with identity verification and any amount of spot trading, can get 50 points. And new users who are invited through the exclusive referral link on the page can also get points.///**How to Complete Identity Verification: [Web] [App]**///**Task 3: Invite New Friends**///Click the Invite button from the page, inviting one new user to register through the exclusive referral link and complete identity verification and any amount of spot trading. Inviter can get 10 points. 50 points at most can be won.///**Task 4: Bots**///1) New Bots users: 50 points for creating or copying trading strategies;///2) Existing Bots users: 20 points for creating or copying trading strategies.///*The trading volume accumulates no less than $200, and the duration is no less than 48 hours.///**Notes: **///1.Users should have at least $1,000 in spot assets or redeem 300 Honor Credits to participate in the quiz.///2.Only tasks completed after users successfully log in to the event page will be counted. After completing the task, refresh the activity page to earn points.///3.If the questions are wrongly answered, users need to watch an ad before trying again.///4.When users meet the Surprise Ad, they need to click the poster and UID will be recorded. The rewards will be distributed after the event ends. All the users who click the Surprise Ad will split 483 BARSIK Each user can win the Surprise Ad reward only once.///5.The reward for the Share to win lucky rewards is BARSIK. Users with more than 1 valid invitation can participate in sharing the reward. One eligible user will be randomly selected to receive a $200 reward.///6.Trading volume = Buys + Sells.///.The rewards will be BARSIK, which will be distributed within 14 working days after the event ends. Users need to complete identity verification to receive rewards. The total prize pool is 25,000 BARSIK. If the prizes that all users have drawn are lower than 25,000 BARSIK, the rewards will be distributed in full amount; if the drawn prizes are more than 25,000 BARSIK, the rewards will be split based on the ratio of users prize record. The event will end once all the prizes have been redeemed. The announcement will be released on Gate.io News.///8.The questions provided by the project, do not represent the official position of Gate.io and do not serve as any investment advice.///9.Users can only receive rewards from one event if participating in other events at the same time.///10.One user with Sub-Accounts and a Master Account, and multiple accounts with the same identity verification information, will be deemed the same user, while the trading volume of Sub-accounts wont be counted as that of a Master Account.///11.Market makers, corporations, and institution accounts are not eligible to participate in this event.///12.Any cheating behavior is prohibited. Any dishonesty will result in the disqualification of the prizes.///13.Where any discrepancy arises between the translated versions and the original English version, the English version shall prevail.///14.Gate.io reserves all rights to the final explanation.///15.This event is not affiliated with Apple Inc.///Users in the United Kingdom and other Restricted Locations cannot access the Services (including participation in this event, game, or competition). See the User Agreement for further details on Restricted Locations.
Gate.io	Yes	2024-11-27 16:58:18 UTC	2024-11-25 10:37:10 UTC	https://www.gate.io/announcements/article/41008	Announcements7	Gate.io Has Added ZRC Perpetual Contract	Gate.io has added ZRC/USDT perpetual contract trading (USDT margin), supporting up to 50X leverage. The funding interval of ZRC/USDT perpetual is every 4 hours, with capped funding rate of ±2%///Trade ZRC/USDT perpetual contract at:///https://www.gate.io/futures/USDT/ZRC_USDT///Learn more about ZRC/USDT perpetual contract specifications:///https://www.gate.io/futures_info_new/futures/usdt/ZRC_USDT#baseinfo///Gate.io Team///November 25, 2024///**
Gate.io	Yes	2024-11-27 16:58:18 UTC	2024-11-25 09:54:25 UTC	https://www.gate.io/announcements/article/41007	Announcements7	Gate Research: Altcoins Rally Over the Weekend; First Spot Bitcoin ETF Options Set to Launch	**Gate Research Daily Report (November 25 ): **BTC and ETH prices fluctuate at high levels, trading at $9,900 and $3,361, respectively. Altcoins, particularly in the metaverse and gaming sectors, performed strongly over the weekend. The Fear and Greed Index remains in the Extreme Greed zone.  ///Solana's DEX daily trading volume surpassed $6 billion, capturing a 45% market share. The CBOE is set to launch the first spot Bitcoin ETF index options on December 2. Moreover, last Friday saw significant institutional inflows, with Bitcoin spot ETFs recording $490 million in net inflows and Ethereum spot ETFs attracting $91.21 million. This highlights robust institutional interest. Investors are advised to remain cautious of market volatility and changes in regulatory policies.  ///Market Analysis: BTC and ETH prices remain in a high-level consolidation phase, currently trading at $9,900 and $3,361, respectively.///Top Performers: Altcoins, particularly in the Metaverse and gaming sectors, performed exceptionally well, with liquidation volumes reaching $988.6 billion, surpassing BTCs $8.011 billion.///Data Highlights: Solanas daily DEX transaction volume exceeded $6 billion, accounting for 45% of the market share.///Spotlight Analysis: Hong Kong's ZA Bank has become the first bank in Asia to offer cryptocurrency trading services to retail users.///Market Opportunities: Three projects have announced funding rounds, with the highest amount reaching $4 million. The funding involves Lightning Network, DeFi, and prediction market sectors.///Explore today's details  **Gate Research: Altcoins Rally Over the Weekend; First Spot Bitcoin ETF Options Set to Launch**///**Gate Research** ///Gate Research is a comprehensive blockchain and crypto research platform that provides readers with in-depth content, including technical analysis, hot insights, market reviews, industry research, trend forecasts, and macroeconomic policy analysis.///Click the Link to learn more///**
Gate.io	Yes	2024-11-27 16:58:18 UTC	2024-11-25 09:30:42 UTC	https://www.gate.io/announcements/article/41006	Announcements7	Gate.io x Hipo Gang Joint Task2Earn Campaign is Live! New Airdrop Project Hipo Gang in Gate Web3 TonVibe2024 Ecological Season: Claim Hipo Gang airdrop and share the $80,000 Gate.io prize pool	Gate Ventures is excited to announce its sponsorship collaboration with TON Society for the Hackers League Hackathon. Gate Group has also established a $10 million TON Ecosystem Special Investment Fund and recently launched the Gate.io Mini App and Gate Wallet Mini App. ///Building on this foundation, we plan to host the grand TonVibe2024 event from October 18 to December 31, aiming to attract a continuous influx of TON traffic. TonVibe2024 is set to become the hottest topic in the crypto market.///Users can share in the Gate.io reward pool and 500K in-game coins based on their points proportion. Stay tuned!///## Campaign Duration:  ///** November 22 — December 31**///## Campaign Details:  ///Complete the tasks to claim top Ton project airdrops and 80,000 Gate.io Prize Pool! ///1. Follow Hipo Gang Twitter///2. Join Hipo Gang Telegram Announcement Channel///3. Open Hipo Gang Telegram Mini App   ///###   Campaign's Entrance: ///**  1. Web Task Page Entrance:** https://www.gate.io/zh/web3/tasks/detail?id=148andnetwork=TON///**  2. Wallet Mini App Task Page Entrance:** https://t.me/gateio_wallet_bot/task ///**  3. CeFi Mini App Task Page** Entrance:https://t.me/gate_official_bot/miniapp?startapp=1KMnKHIceh9Cx6n3WZGVfjdwQM9Y9wD///### Reward Distribution:  ///**Reward Pool Includes:  **///1. Gate.io will offer a reward pool of up to 80,000 USDT.///2. Participants can share in the Gate.io prize pool and 500K in-game coins rewards based on their points proportion.///**How to Claim Rewards:  **///1. Participants can claim their earned $TON rewards in the Gate.io Wallet Mini App after completing the TonVibe Points eligibility verification (issued via the TON chain).  ///2. Users can claim their $GT, $USDT, and 500K in-game coins in the Gate.io Mini App.///**Eligibility to Claim Rewards:  **///1. TonVibe Points holders must have a trading volume greater than 10 USDT in the past three months to participate in the reward pool distribution.  ///2. Eligible TonVibe Points holders will receive a share of the TonVibe 2024 reward pool based on their proportion of total holdings.///**Important Notes:  **///1. Claim Period: The reward claim interface will be open until January 31, 2025, 24:00 (GMT+8).  ///2. Late Claims: Any unclaimed or unredeemed TonVibe Points will become invalid and will not confer any rights. ///3. Sub-accounts and main accounts, as well as multiple accounts with the same identity verification information, will be considered as a single participant.  ///4. In case of any discrepancies between the translated version and the English original, the English version shall prevail.  ///5. Gate.io reserves the right of final interpretation of this campaign.  ///6. This campaign is not affiliated with Apple Inc. Users in the UK and other restricted regions may not have access to all or part of the services (including participation in this campaign, games, or competitions). For detailed information on restricted regions, please refer to the User Agreement.///**
Gate.io	Yes	2024-11-27 16:58:18 UTC	2024-11-25 09:24:16 UTC	https://www.gate.io/announcements/article/41005	Announcements7	Gate.io x Vanilla Finance Joint Task2Earn Campaign is Live! New Airdrop Project Vanilla Finance in Gate Web3 TonVibe2024 Ecological Season: Claim Vanilla Finance airdrop and share the $80,000 Gate.io prize pool	Gate Ventures is excited to announce its sponsorship collaboration with TON Society for the Hackers League Hackathon. Gate Group has also established a $10 million TON Ecosystem Special Investment Fund and recently launched the Gate.io Mini App and Gate Wallet Mini App. ///Building on this foundation, we plan to host the grand TonVibe2024 event from October 18 to December 31, aiming to attract a continuous influx of TON traffic. TonVibe2024 is set to become the hottest topic in the crypto market.///Users can share in the Gate.io reward pool and 1,000 USDT + 400,000 Sugar based on their points proportion. Stay tuned!///## Campaign Duration:  ///**November 22 — December 31**///## Campaign Details:  ///Complete the tasks to claim top Ton project airdrops and 80,000 Gate.io Prize Pool! ///1. Follow Vanilla Finance Twitter///2. Join Vanilla Finance Telegram Announcement Channel///3. Open Vanilla Finance Telegram Mini App ///###   Campaign's Entrance: ///**  1. Web Task Page Entrance: **https://www.gate.io/zh/web3/tasks/detail?id=150andnetwork=TON///**  2. Wallet Mini App Task Page Entrance:** https://t.me/gateio_wallet_bot/task ///**  3. CeFi Mini App Task Page** Entrance:https://t.me/gate_official_bot/miniapp?startapp=1KMnKHIceh9Cx6n3WZGVfjdwQM9Y9wD///### Reward Distribution:  ///**Reward Pool Includes:  **///1. Gate.io will offer a reward pool of up to 80,000 USDT.///2. Participants can share in the Gate.io prize pool and 1,000 USDT + 400,000 Sugar rewards based on their points proportion.///**How to Claim Rewards:  **///1. Participants can claim their earned $TON rewards in the Gate.io Wallet Mini App after completing the TonVibe Points eligibility verification (issued via the TON chain).  ///2. Users can claim their $GT, $USDT, and 1,000 USDT + 400,000 Sugar in the Gate.io Mini App.///**Eligibility to Claim Rewards:  **///1. TonVibe Points holders must have a trading volume greater than 10 USDT in the past three months to participate in the reward pool distribution.  ///2. Eligible TonVibe Points holders will receive a share of the TonVibe 2024 reward pool based on their proportion of total holdings.///**Important Notes:  **///1. Claim Period: The reward claim interface will be open until January 31, 2025, 24:00 (GMT+8).  ///2. Late Claims: Any unclaimed or unredeemed TonVibe Points will become invalid and will not confer any rights. ///3. Sub-accounts and main accounts, as well as multiple accounts with the same identity verification information, will be considered as a single participant.  ///4. In case of any discrepancies between the translated version and the English original, the English version shall prevail.  ///5. Gate.io reserves the right of final interpretation of this campaign.  ///6. This campaign is not affiliated with Apple Inc. Users in the UK and other restricted regions may not have access to all or part of the services (including participation in this campaign, games, or competitions). For detailed information on restricted regions, please refer to the User Agreement.///**
Gate.io	Yes	2024-11-27 16:58:18 UTC	2024-11-25 09:09:23 UTC	https://www.gate.io/announcements/article/41004	Announcements7	Gate.io Margin Adds MEMEFI, BARSIK and More	Gate.io has added **MemeFi (MEMEFI), Hasbulla's Cat (BARSIK), LightLink (LL)** as new borrowable assets for Margin Trading.///**New Margin Pairs:** MEMEFI/USDT; BARSIK/USDT; LL/USDT///Gate.io supports over 500 coins for margin trading. Visit the Coin Borrowing Info page to see the latest list of marginable assets, their available leverage, rates, and more.///Trade Now///**Learn More: **Isolated Margin Trading FAQ; Isolated Margin Trading Guide///**Note: **///Users should be fully aware of the risks of price fluctuations of digital assets when using margin trading. ///Users in the UK and other Restricted Locations cannot access this service (please see the User Agreement Section 2.3(d) Restricted Locations).///**
Gate.io	Yes	2024-11-27 16:58:18 UTC	2024-11-25 09:05:06 UTC	https://www.gate.io/announcements/article/41003	Announcements7	Gate.io x DuckChain Joint Task2Earn Campaign is Live! New Airdrop Project DuckChain in Gate Web3 TonVibe2024 Ecological Season: Claim DuckChain airdrop and share the $80,000 Gate.io prize pool	Gate Ventures is excited to announce its sponsorship collaboration with TON Society for the Hackers League Hackathon. Gate Group has also established a $10 million TON Ecosystem Special Investment Fund and recently launched the Gate.io Mini App and Gate Wallet Mini App.///Building on this foundation, we plan to host the grand TonVibe2024 event from October 18 to December 31, aiming to attract a continuous influx of TON traffic. TonVibe2024 is set to become the hottest topic in the crypto market.///Users can share in the Gate.io reward pool and $2000 DUCK based on their points proportion. Stay tuned!///## Campaign Duration:  ///**November 22 — December 31**///## Campaign Details:  ///Complete the tasks to claim top Ton project airdrops and 80,000 Gate.io Prize Pool! ///1. Follow DuckChain Twitter///2. Join DuckChain Telegram Announcement Channel///3. Open DuckChain Telegram Mini App ///###   Campaign's Entrance: ///**  1. Web Task Page Entrance:** https://www.gate.io/zh/web3/tasks/detail?id=14andnetwork=TON///**  2. Wallet Mini App Task Page Entrance:** https://t.me/gateio_wallet_bot/task ///**  3. CeFi Mini App Task Page** Entrance:https://t.me/gate_official_bot/miniapp?startapp=1KMnKHIceh9Cx6n3WZGVfjdwQM9Y9wD///### Reward Distribution:  ///**Reward Pool Includes:  **///1. Gate.io will offer a reward pool of up to 80,000 USDT.///2. Participants can share in the Gate.io prize pool and $2000 DUCK rewards based on their points proportion.///**How to Claim Rewards:  **///1. Participants can claim their earned $TON rewards in the Gate.io Wallet Mini App after completing the TonVibe Points eligibility verification (issued via the TON chain).  ///2. Users can claim their $GT, $USDT, and $2000 DUCK in the Gate.io Mini App.///**Eligibility to Claim Rewards:  **///1. TonVibe Points holders must have a trading volume greater than 10 USDT in the past three months to participate in the reward pool distribution.  ///2. Eligible TonVibe Points holders will receive a share of the TonVibe 2024 reward pool based on their proportion of total holdings.///**Important Notes:  **///1. Claim Period: The reward claim interface will be open until January 31, 2025, 24:00 (GMT+8).  ///2. Late Claims: Any unclaimed or unredeemed TonVibe Points will become invalid and will not confer any rights. ///3. Sub-accounts and main accounts, as well as multiple accounts with the same identity verification information, will be considered as a single participant.  ///4. In case of any discrepancies between the translated version and the English original, the English version shall prevail.  ///5. Gate.io reserves the right of final interpretation of this campaign.  ///6. This campaign is not affiliated with Apple Inc. Users in the UK and other restricted regions may not have access to all or part of the services (including participation in this campaign, games, or competitions). For detailed information on restricted regions, please refer to the User Agreement.///**
Gate.io	Yes	2024-11-27 16:58:18 UTC	2024-11-25 08:56:28 UTC	https://www.gate.io/announcements/article/41002	Announcements7	Gate.io x Memes Lab Joint Task2Earn Campaign is Live! New Airdrop Project Memes Lab in Gate Web3 TonVibe2024 Ecological Season: Claim Memes Lab airdrop and share the $80,000 Gate.io prize pool	Gate Ventures is excited to announce its sponsorship collaboration with TON Society for the Hackers League Hackathon. Gate Group has also established a $10 million TON Ecosystem Special Investment Fund and recently launched the Gate.io Mini App and Gate Wallet Mini App. ///Building on this foundation, we plan to host the grand TonVibe2024 event from October 18 to December 31, aiming to attract a continuous influx of TON traffic. TonVibe2024 is set to become the hottest topic in the crypto market.///Users can share in the Gate.io reward pool and 1500 USDT based on their points proportion. Stay tuned!///## Campaign Duration:  ///** November 22 — December 31**///## Campaign Details:  ///Complete the tasks to claim top Ton project airdrops and 80,000 Gate.io Prize Pool! ///1. Follow Memes Lab Twitter///2. Join Memes Lab Telegram Announcement Channel///3. Open Memes Lab Telegram Mini App///##   Campaign's Entrance: ///**  1. Web Task Page Entrance:** https://www.gate.io/zh/web3/tasks/detail?id=16andnetwork=TON///**  2. Wallet Mini App Task Page Entrance:** https://t.me/gateio_wallet_bot/task ///**  3. CeFi Mini App Task Page** Entrance:https://t.me/gate_official_bot/miniapp?startapp=1KMnKHIceh9Cx6n3WZGVfjdwQM9Y9wD///### Reward Distribution:  ///**Reward Pool Includes:  **///1. Gate.io will offer a reward pool of up to 80,000 USDT.///2. Participants can share in the Gate.io prize pool and 1500 USDT rewards based on their points proportion.///**How to Claim Rewards:  **///1. Participants can claim their earned $TON rewards in the Gate.io Wallet Mini App after completing the TonVibe Points eligibility verification (issued via the TON chain).  ///2. Users can claim their $GT, $USDT, and 1500 USDT in the Gate.io Mini App.///**Eligibility to Claim Rewards:  **///1. TonVibe Points holders must have a trading volume greater than 10 USDT in the past three months to participate in the reward pool distribution.  ///2. Eligible TonVibe Points holders will receive a share of the TonVibe 2024 reward pool based on their proportion of total holdings.///**Important Notes:  **///1. Claim Period: The reward claim interface will be open until January 31, 2025, 24:00 (GMT+8).  ///2. Late Claims: Any unclaimed or unredeemed TonVibe Points will become invalid and will not confer any rights. ///3. Sub-accounts and main accounts, as well as multiple accounts with the same identity verification information, will be considered as a single participant.  ///4. In case of any discrepancies between the translated version and the English original, the English version shall prevail.  ///5. Gate.io reserves the right of final interpretation of this campaign.  ///6. This campaign is not affiliated with Apple Inc. Users in the UK and other restricted regions may not have access to all or part of the services (including participation in this campaign, games, or competitions). For detailed information on restricted regions, please refer to the User Agreement.///**
Gate.io	Yes	2024-11-27 16:58:18 UTC	2024-11-25 08:42:45 UTC	https://www.gate.io/announcements/article/41001	Announcements7	Gate.io x Goats Joint Task2Earn Campaign is Live! New Airdrop Project Goats in Gate Web3 TonVibe2024 Ecological Season: Claim Goats airdrop and share the $80,000 Gate.io prize pool	Gate Ventures is excited to announce its sponsorship collaboration with TON Society for the Hackers League Hackathon. Gate Group has also established a $10 million TON Ecosystem Special Investment Fund and recently launched the Gate.io Mini App and Gate Wallet Mini App. ///Building on this foundation, we plan to host the grand TonVibe2024 event from October 18 to December 31, aiming to attract a continuous influx of TON traffic. TonVibe2024 is set to become the hottest topic in the crypto market.///Users can share in the Gate.io reward pool and 1,000 $TON+10,000 $GOATS based on their points proportion. Stay tuned!///## Campaign Duration:  ///** November 22 — December 31**///## Campaign Details: ///### Complete the tasks to claim top Ton project airdrops and 80,000 Gate.io Prize Pool!///1. Follow Goats Twitter///2. Join Goats Telegram Announcement Channel///3. Open Goats Telegram Mini App///###   Campaign's Entrance: ///**  1. Web Task Page Entrance: **https://www.gate.io/zh/web3/tasks/detail?id=145andnetwork=TON///**  2. Wallet Mini App Task Page Entrance:** https://t.me/gateio_wallet_bot/task ///**  3. CeFi Mini App Task Page** Entrance:https://t.me/gate_official_bot/miniapp?startapp=1KMnKHIceh9Cx6n3WZGVfjdwQM9Y9wD///### Reward Distribution:  ///**Reward Pool Includes:  **///1. Gate.io will offer a reward pool of up to 80,000 USDT.///2. Participants can share in the Gate.io prize pool and Goats rewards based on their points proportion.///**How to Claim Rewards:  **///1. Participants can claim their earned $TON rewards in the Gate.io Wallet Mini App after completing the TonVibe Points eligibility verification (issued via the TON chain).  ///2. Users can claim their $GT, $USDT, and 1,000 $TON+10,000 $GOATS in the Gate.io Mini App.///**Eligibility to Claim Rewards:  **///1. TonVibe Points holders must have a trading volume greater than 10 USDT in the past three months to participate in the reward pool distribution.  ///2. Eligible TonVibe Points holders will receive a share of the TonVibe 2024 reward pool based on their proportion of total holdings.///**Important Notes:  **///1. Claim Period: The reward claim interface will be open until January 31, 2025, 24:00 (GMT+8).  ///2. Late Claims: Any unclaimed or unredeemed TonVibe Points will become invalid and will not confer any rights. ///3. Sub-accounts and main accounts, as well as multiple accounts with the same identity verification information, will be considered as a single participant.  ///4. In case of any discrepancies between the translated version and the English original, the English version shall prevail.  ///5. Gate.io reserves the right of final interpretation of this campaign.  ///6. This campaign is not affiliated with Apple Inc. Users in the UK and other restricted regions may not have access to all or part of the services (including participation in this campaign, games, or competitions). For detailed information on restricted regions, please refer to the User Agreement.///**
